Numero animale,Gruppo,Data evento,Tipo,Descrizione,Data uscita,Utente,Data,Tempo,Mese,Anno,Mese Anno,id,count
558728,Manze al toro,2021-09-22 07:00:00.000,Diagnosi/trattamento,Dns: Vuota; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-22,07:00:00,9,2021,2021-09,3204,377
558732,Manze al toro,2021-09-22 07:00:00.000,Diagnosi/trattamento,Dns: Vuota; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-22,07:00:00,9,2021,2021-09,3205,377
558707,Manze al toro,2021-09-22 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-22,00:00:00.010000,9,2021,2021-09,3206,377
558707,Manze al toro,2021-09-22 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-22,00:00:00.007000,9,2021,2021-09,3207,377
21,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-05-05 16:05:46.577,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3208,377
23,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3209,377
79,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3210,377
176,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3211,377
177,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3212,377
177,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-01-07 23:59:00.000,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3213,377
178,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3214,377
179,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3215,377
180,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3216,377
181,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3217,377
182,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3218,377
183,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3219,377
184,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3220,377
185,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3221,377
186,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3222,377
187,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3223,377
188,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3224,377
189,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3225,377
190,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3226,377
191,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3227,377
192,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3228,377
193,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3229,377
194,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3230,377
195,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3231,377
196,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3232,377
197,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3233,377
198,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3234,377
199,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3235,377
200,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3236,377
201,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-04-04 09:53:50.107,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3237,377
202,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3238,377
203,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3239,377
204,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3240,377
205,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3241,377
206,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3242,377
207,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3243,377
208,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-04-15 10:31:08.330,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3244,377
209,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3245,377
210,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3246,377
211,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3247,377
212,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3248,377
213,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3249,377
214,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3250,377
215,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3251,377
216,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3252,377
217,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3253,377
218,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3254,377
218,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-02-17 17:20:53.510,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3255,377
219,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3256,377
220,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3257,377
221,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3258,377
222,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3259,377
223,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3260,377
224,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3261,377
225,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3262,377
226,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3263,377
227,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3264,377
228,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3265,377
229,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-04-28 17:06:28.820,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3266,377
230,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-04-15 10:29:50.003,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3267,377
231,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3268,377
232,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3269,377
233,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3270,377
234,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3271,377
235,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3272,377
236,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3273,377
237,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3274,377
238,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3275,377
239,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3276,377
240,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3277,377
241,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3278,377
242,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3279,377
243,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-04-15 10:32:03.300,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3280,377
244,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3281,377
245,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3282,377
246,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3283,377
248,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3284,377
249,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3285,377
250,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3286,377
661,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3287,377
752,VMS 1,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3288,377
822,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3289,377
955,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3290,377
558576,Manze al toro,2021-09-22 00:00:00.000,Aborto,Generato automaticamente da Preg Check(-),2022-02-17 17:44:29.490,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3291,377
558669,Manze al toro,2021-09-22 00:00:00.000,Controllo gravidanza,+,2022-03-24 07:59:09.527,Nicola,2021-09-22,00:00:00,9,2021,2021-09,3292,377
1467,VMS 3,2021-09-21 14:59:41.100,Note,Salute,,Nicola,2021-09-21,14:59:41.100000,9,2021,2021-09,3293,377
1467,VMS 3,2021-09-21 14:59:29.167,Cambio gruppo,"26, Parco 6 -> 5, Asciutte",,Nicola,2021-09-21,14:59:29.167000,9,2021,2021-09,3294,377
1014,VMS 2,2021-09-21 10:06:16.587,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,Nicola,2021-09-21,10:06:16.587000,9,2021,2021-09,3295,377
1421,VMS 2,2021-09-21 10:06:04.650,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",,Nicola,2021-09-21,10:06:04.650000,9,2021,2021-09,3296,377
1450,VMS 2,2021-09-21 10:05:52.977,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",2022-03-11 23:59:00.000,Nicola,2021-09-21,10:05:52.977000,9,2021,2021-09,3297,377
2143,VMS 3,2021-09-21 10:05:30.587,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",,Nicola,2021-09-21,10:05:30.587000,9,2021,2021-09,3298,377
1467,VMS 3,2021-09-21 10:04:54.507,Cambio gruppo,"3, VMS 3 -> 26, Parco 6",,Nicola,2021-09-21,10:04:54.507000,9,2021,2021-09,3299,377
1516,VMS 3,2021-09-21 10:03:25.147,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",2022-01-11 10:28:15.843,Nicola,2021-09-21,10:03:25.147000,9,2021,2021-09,3300,377
3258,VMS 3,2021-09-21 10:03:00.007,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",,Nicola,2021-09-21,10:03:00.007000,9,2021,2021-09,3301,377
2258,VMS 1,2021-09-21 10:02:39.537,Cambio gruppo,"1, VMS 1 -> 26, Parco 6",,Nicola,2021-09-21,10:02:39.537000,9,2021,2021-09,3302,377
2415,VMS 1,2021-09-21 10:02:23.257,Cambio gruppo,"1, VMS 1 -> 26, Parco 6",,Nicola,2021-09-21,10:02:23.257000,9,2021,2021-09,3303,377
1117,VMS 1,2021-09-21 10:02:08.553,Cambio gruppo,"1, VMS 1 -> 26, Parco 6",,Nicola,2021-09-21,10:02:08.553000,9,2021,2021-09,3304,377
78,VMS 2,2021-09-21 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-21,00:00:00.010000,9,2021,2021-09,3305,377
835,VMS 1,2021-09-21 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-21,00:00:00.010000,9,2021,2021-09,3306,377
78,VMS 2,2021-09-21 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-21,00:00:00.007000,9,2021,2021-09,3307,377
835,VMS 1,2021-09-21 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-21,00:00:00.007000,9,2021,2021-09,3308,377
621,VMS 4,2021-09-21 00:00:00.000,Diagnosi/trattamento,Dns: Sangue nel latte; Posizione: AS; Trt: ; Fmc: ,,Nicola,2021-09-21,00:00:00,9,2021,2021-09,3309,377
961,VMS 1,2021-09-19 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-19,00:00:00.010000,9,2021,2021-09,3310,377
961,VMS 1,2021-09-19 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-19,00:00:00.007000,9,2021,2021-09,3311,377
988,VMS 4,2021-09-17 15:39:44.887,Cambio gruppo,"4, VMS 4 -> 25, Parco 5",,Nicola,2021-09-17,15:39:44.887000,9,2021,2021-09,3312,377
988,VMS 4,2021-09-17 15:39:41.833,Asciutta,Dry Off,,Nicola,2021-09-17,15:39:41.833000,9,2021,2021-09,3313,377
987,VMS 4,2021-09-17 15:39:28.423,Cambio gruppo,"4, VMS 4 -> 25, Parco 5",,Nicola,2021-09-17,15:39:28.423000,9,2021,2021-09,3314,377
987,VMS 4,2021-09-17 15:39:25.623,Asciutta,Dry Off,,Nicola,2021-09-17,15:39:25.623000,9,2021,2021-09,3315,377
970,VMS 4,2021-09-17 15:39:08.847,Cambio gruppo,"4, VMS 4 -> 25, Parco 5",,Nicola,2021-09-17,15:39:08.847000,9,2021,2021-09,3316,377
970,VMS 4,2021-09-17 15:39:05.950,Asciutta,Dry Off,,Nicola,2021-09-17,15:39:05.950000,9,2021,2021-09,3317,377
940,VMS 4,2021-09-17 15:38:42.227,Cambio gruppo,"4, VMS 4 -> 25, Parco 5",,Nicola,2021-09-17,15:38:42.227000,9,2021,2021-09,3318,377
940,VMS 4,2021-09-17 15:38:39.280,Asciutta,Dry Off,,Nicola,2021-09-17,15:38:39.280000,9,2021,2021-09,3319,377
917,VMS 4,2021-09-17 15:38:24.733,Cambio gruppo,"4, VMS 4 -> 25, Parco 5",,Nicola,2021-09-17,15:38:24.733000,9,2021,2021-09,3320,377
917,VMS 4,2021-09-17 15:38:21.220,Asciutta,Dry Off,,Nicola,2021-09-17,15:38:21.220000,9,2021,2021-09,3321,377
985,VMS 3,2021-09-17 15:37:58.217,Cambio gruppo,"3, VMS 3 -> 25, Parco 5",2021-11-16 15:50:13.177,Nicola,2021-09-17,15:37:58.217000,9,2021,2021-09,3322,377
985,VMS 3,2021-09-17 15:37:54.887,Asciutta,Dry Off,2021-11-16 15:50:13.177,Nicola,2021-09-17,15:37:54.887000,9,2021,2021-09,3323,377
913,VMS 3,2021-09-17 15:37:36.820,Cambio gruppo,"3, VMS 3 -> 25, Parco 5",2021-11-16 15:50:13.177,Nicola,2021-09-17,15:37:36.820000,9,2021,2021-09,3324,377
913,VMS 3,2021-09-17 15:37:33.630,Asciutta,Dry Off,2021-11-16 15:50:13.177,Nicola,2021-09-17,15:37:33.630000,9,2021,2021-09,3325,377
803,VMS 3,2021-09-17 15:37:06.343,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",,Nicola,2021-09-17,15:37:06.343000,9,2021,2021-09,3326,377
803,VMS 3,2021-09-17 15:37:03.553,Asciutta,Dry Off,,Nicola,2021-09-17,15:37:03.553000,9,2021,2021-09,3327,377
131,VMS 3,2021-09-17 15:36:39.863,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",,Nicola,2021-09-17,15:36:39.863000,9,2021,2021-09,3328,377
131,VMS 3,2021-09-17 15:36:36.877,Asciutta,Dry Off,,Nicola,2021-09-17,15:36:36.877000,9,2021,2021-09,3329,377
98,VMS 3,2021-09-17 15:36:21.077,Cambio gruppo,"3, VMS 3 -> 5, Asciutte",2021-11-16 15:50:13.100,Nicola,2021-09-17,15:36:21.077000,9,2021,2021-09,3330,377
98,VMS 3,2021-09-17 15:36:17.823,Asciutta,Dry Off,2021-11-16 15:50:13.100,Nicola,2021-09-17,15:36:17.823000,9,2021,2021-09,3331,377
119,VMS 2,2021-09-17 15:35:37.303,Cambio gruppo,"2, VMS 2 -> 5, Asciutte",2021-11-16 15:50:13.113,Nicola,2021-09-17,15:35:37.303000,9,2021,2021-09,3332,377
119,VMS 2,2021-09-17 15:35:34.523,Asciutta,Dry Off,2021-11-16 15:50:13.113,Nicola,2021-09-17,15:35:34.523000,9,2021,2021-09,3333,377
111,VMS 2,2021-09-17 15:35:16.183,Cambio gruppo,"2, VMS 2 -> 25, Parco 5",,Nicola,2021-09-17,15:35:16.183000,9,2021,2021-09,3334,377
111,VMS 2,2021-09-17 15:35:13.477,Asciutta,Dry Off,,Nicola,2021-09-17,15:35:13.477000,9,2021,2021-09,3335,377
97,VMS 2,2021-09-17 15:34:47.617,Cambio gruppo,"2, VMS 2 -> 25, Parco 5",,Nicola,2021-09-17,15:34:47.617000,9,2021,2021-09,3336,377
97,VMS 2,2021-09-17 15:34:44.617,Asciutta,Dry Off,,Nicola,2021-09-17,15:34:44.617000,9,2021,2021-09,3337,377
983,VMS 1,2021-09-17 15:34:18.010,Cambio gruppo,"1, VMS 1 -> 25, Parco 5",,Nicola,2021-09-17,15:34:18.010000,9,2021,2021-09,3338,377
983,VMS 1,2021-09-17 15:34:14.223,Asciutta,Dry Off,,Nicola,2021-09-17,15:34:14.223000,9,2021,2021-09,3339,377
931,VMS 1,2021-09-17 15:33:47.323,Cambio gruppo,"1, VMS 1 -> 5, Asciutte",,Nicola,2021-09-17,15:33:47.323000,9,2021,2021-09,3340,377
931,VMS 1,2021-09-17 15:33:44.367,Asciutta,Dry Off,,Nicola,2021-09-17,15:33:44.367000,9,2021,2021-09,3341,377
136,VMS 3,2021-09-16 16:17:24.577,Note,Generale,,Nicola,2021-09-16,16:17:24.577000,9,2021,2021-09,3342,377
32,VMS 1,2021-09-16 16:16:11.590,Note,Generale,,Nicola,2021-09-16,16:16:11.590000,9,2021,2021-09,3343,377
27,VMS 3,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3344,377
150,VMS 2,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3345,377
173,VMS 3,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3346,377
835,VMS 1,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3347,377
859,VMS 3,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Corpo luteo sinistra; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3348,377
925,VMS 1,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3349,377
956,VMS 3,2021-09-16 07:00:00.000,Diagnosi/trattamento,Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-16,07:00:00,9,2021,2021-09,3350,377
136,VMS 3,2021-09-16 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-16,00:00:00.010000,9,2021,2021-09,3351,377
922,VMS 1,2021-09-16 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; 1",2022-05-03 11:37:12.757,Nicola,2021-09-16,00:00:00.010000,9,2021,2021-09,3352,377
136,VMS 3,2021-09-16 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-16,00:00:00.007000,9,2021,2021-09,3353,377
922,VMS 1,2021-09-16 00:00:00.007,Calore,Herd Navigator,2022-05-03 11:37:12.757,Nicola,2021-09-16,00:00:00.007000,9,2021,2021-09,3354,377
158,VMS 3,2021-09-15 22:43:14.603,Cambio ID del transponder,11090 -> ,2021-09-15 22:37:43.987,,2021-09-15,22:43:14.603000,9,2021,2021-09,3355,377
905,VMS 2,2021-09-15 22:42:26.623,Cambio ID del transponder,8000 -> ,2021-09-15 22:37:04.723,,2021-09-15,22:42:26.623000,9,2021,2021-09,3356,377
552,VMS 2,2021-09-15 22:41:52.067,Cambio ID del transponder,4576 -> ,2021-09-15 22:35:39.670,,2021-09-15,22:41:52.067000,9,2021,2021-09,3357,377
158,VMS 3,2021-09-15 22:37:43.987,Riforma,Venduto; Altro; 610,2021-09-15 22:37:43.987,Nicola,2021-09-15,22:37:43.987000,9,2021,2021-09,3358,377
905,VMS 2,2021-09-15 22:37:04.723,Riforma,Venduto; Low yield performance; Mentalità; 609,2021-09-15 22:37:04.723,Nicola,2021-09-15,22:37:04.723000,9,2021,2021-09,3359,377
552,VMS 2,2021-09-15 22:35:39.670,Riforma,Venduto; Mastite; 609,2021-09-15 22:35:39.670,Nicola,2021-09-15,22:35:39.670000,9,2021,2021-09,3360,377
158,VMS 3,2021-09-15 22:32:43.987,Cambio gruppo,"3, VMS 3 -> ",2021-09-15 22:37:43.987,Nicola,2021-09-15,22:32:43.987000,9,2021,2021-09,3361,377
905,VMS 2,2021-09-15 22:32:04.723,Cambio gruppo,"2, VMS 2 -> ",2021-09-15 22:37:04.723,Nicola,2021-09-15,22:32:04.723000,9,2021,2021-09,3362,377
552,VMS 2,2021-09-15 22:30:39.670,Cambio gruppo,"2, VMS 2 -> ",2021-09-15 22:35:39.670,Nicola,2021-09-15,22:30:39.670000,9,2021,2021-09,3363,377
8,VMS 2,2021-09-15 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-15,00:00:00.010000,9,2021,2021-09,3364,377
175,VMS 2,2021-09-15 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-15,00:00:00.010000,9,2021,2021-09,3365,377
428,VMS 1,2021-09-15 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-15,00:00:00.010000,9,2021,2021-09,3366,377
808,VMS 2,2021-09-15 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-15,00:00:00.010000,9,2021,2021-09,3367,377
558666,Asciutte,2021-09-15 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,Nicola,2021-09-15,00:00:00.010000,9,2021,2021-09,3368,377
8,VMS 2,2021-09-15 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-15,00:00:00.007000,9,2021,2021-09,3369,377
175,VMS 2,2021-09-15 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-15,00:00:00.007000,9,2021,2021-09,3370,377
428,VMS 1,2021-09-15 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-15,00:00:00.007000,9,2021,2021-09,3371,377
808,VMS 2,2021-09-15 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-15,00:00:00.007000,9,2021,2021-09,3372,377
558666,Asciutte,2021-09-15 00:00:00.007,Calore,Herd Navigator,,Nicola,2021-09-15,00:00:00.007000,9,2021,2021-09,3373,377
506,VMS 1,2021-09-14 19:10:10.317,Note,Generale,2022-04-28 17:05:25.387,Nicola,2021-09-14,19:10:10.317000,9,2021,2021-09,3374,377
66,VMS 1,2021-09-14 07:00:00.000,Diagnosi/trattamento,Dns: Rivedere; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-14,07:00:00,9,2021,2021-09,3375,377
853,VMS 3,2021-09-14 07:00:00.000,Diagnosi/trattamento,Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-14,07:00:00,9,2021,2021-09,3376,377
870,VMS 1,2021-09-14 07:00:00.000,Diagnosi/trattamento,Dns: Corpo luteo destra; Posizione: (-); Trt: ; Fmc: ,,Nicola,2021-09-14,07:00:00,9,2021,2021-09,3377,377
