;Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
17885;149;VMS 3;2015-03-18 10:28:15.010;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-18;10:28:15.010000;3;2015;2015-03
17886;320;VMS 2;2015-03-18 10:27:21.153;Note;Generale;2021-03-04 14:41:37.010;User1;2015-03-18;10:27:21.153000;3;2015;2015-03
17887;106;VMS 2;2015-03-18 10:26:51.423;Controllo gravidanza;+;;User1;2015-03-18;10:26:51.423000;3;2015;2015-03
17888;320;VMS 2;2015-03-18 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-03-04 14:41:37.010;User1;2015-03-18;00:00:00;3;2015;2015-03
17889;441;VMS 4;2015-03-18 00:00:00.000;Parto;Normale;2020-07-03 23:59:00.000;User1;2015-03-18;00:00:00;3;2015;2015-03
17890;863;VMS 2;2015-03-18 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-18;00:00:00;3;2015;2015-03
17891;320;VMS 2;2015-03-17 23:57:00.000;Calore;Altro;2021-03-04 14:41:37.010;User1;2015-03-17;23:57:00;3;2015;2015-03
17892;522;VMS 4;2015-03-17 14:14:24.663;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-17;14:14:24.663000;3;2015;2015-03
17893;149;VMS 3;2015-03-17 14:13:35.800;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-17;14:13:35.800000;3;2015;2015-03
17894;143;VMS 3;2015-03-17 14:13:26.440;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-17;14:13:26.440000;3;2015;2015-03
17895;90;VMS 2;2015-03-17 14:12:57.360;Controllo gravidanza;+;2020-07-01 14:10:36.443;User1;2015-03-17;14:12:57.360000;3;2015;2015-03
17896;523;VMS 4;2015-03-17 14:11:35.087;Note;Generale;;User1;2015-03-17;14:11:35.087000;3;2015;2015-03
17897;522;VMS 4;2015-03-16 14:11:25.017;Note;Generale;2022-04-04 09:55:09.330;User1;2015-03-16;14:11:25.017000;3;2015;2015-03
17898;500;VMS 3;2015-03-16 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-06-04 15:23:17.247;User1;2015-03-16;00:00:00;3;2015;2015-03
17899;523;VMS 4;2015-03-16 00:00:00.000;Parto;Normale;;User1;2015-03-16;00:00:00;3;2015;2015-03
17900;806;VMS 2;2015-03-16 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-16;00:00:00;3;2015;2015-03
17901;500;VMS 3;2015-03-15 23:57:00.000;Calore;Altro;2021-06-04 15:23:17.247;User1;2015-03-15;23:57:00;3;2015;2015-03
17902;522;VMS 4;2015-03-14 00:00:00.000;Parto;Normale;2022-04-04 09:55:09.330;User1;2015-03-14;00:00:00;3;2015;2015-03
17903;576;VMS 4;2015-03-12 20:20:47.200;Controllo gravidanza;+;2021-01-05 10:22:32.023;User1;2015-03-12;20:20:47.200000;3;2015;2015-03
17904;600;VMS 4;2015-03-12 10:26:18.517;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-11-30 16:47:53.127;User1;2015-03-12;10:26:18.517000;3;2015;2015-03
17905;600;VMS 4;2015-03-12 10:23:18.517;Calore;Altro;2020-11-30 16:47:53.127;User1;2015-03-12;10:23:18.517000;3;2015;2015-03
17906;501;VMS 4;2015-03-11 18:05:08.370;Note;Generale;2021-02-09 09:11:09.720;User1;2015-03-11;18:05:08.370000;3;2015;2015-03
17907;429;VMS 4;2015-03-11 18:04:48.423;Note;Generale;2020-08-26 14:27:56.770;User1;2015-03-11;18:04:48.423000;3;2015;2015-03
17908;537;VMS 4;2015-03-10 14:06:29.150;Controllo gravidanza;+;;User1;2015-03-10;14:06:29.150000;3;2015;2015-03
17909;919;VMS 2;2015-03-10 00:00:00.000;Ingresso;Nascita;;Nicola;2015-03-10;00:00:00;3;2015;2015-03
17910;457;VMS 4;2015-03-09 14:57:05.287;Controllo gravidanza;+;2020-11-30 16:47:23.047;User1;2015-03-09;14:57:05.287000;3;2015;2015-03
17911;457;VMS 4;2015-03-09 14:55:27.547;Asciutta;Dry Off;2020-11-30 16:47:23.047;User1;2015-03-09;14:55:27.547000;3;2015;2015-03
17912;457;VMS 4;2015-03-09 14:55:20.503;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:47:23.047;User1;2015-03-09;14:55:20.503000;3;2015;2015-03
17913;431;VMS 4;2015-03-09 14:50:10.303;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-04-01 14:47:02.283;User1;2015-03-09;14:50:10.303000;3;2015;2015-03
17914;517;VMS 4;2015-03-09 14:07:47.677;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-09;14:07:47.677000;3;2015;2015-03
17915;513;VMS 4;2015-03-09 14:07:40.173;Note;Generale;2021-02-24 12:03:15.530;User1;2015-03-09;14:07:40.173000;3;2015;2015-03
17916;505;VMS 4;2015-03-09 14:07:13.540;Note;Generale;2020-02-22 12:25:20.617;User1;2015-03-09;14:07:13.540000;3;2015;2015-03
17917;24;VMS 3;2015-03-09 14:06:16.837;Controllo gravidanza;+;2021-08-24 07:40:51.083;User1;2015-03-09;14:06:16.837000;3;2015;2015-03
17918;277;VMS 2;2015-03-09 14:05:53.077;Controllo gravidanza;+;2021-06-24 15:45:00.683;User1;2015-03-09;14:05:53.077000;3;2015;2015-03
17919;431;VMS 4;2015-03-09 12:37:57.517;Asciutta;Dry Off;2021-04-01 14:47:02.283;User1;2015-03-09;12:37:57.517000;3;2015;2015-03
17920;209;VMS 1;2015-03-08 21:43:44.477;Controllo gravidanza;+;2015-05-31 18:24:57.200;User1;2015-03-08;21:43:44.477000;3;2015;2015-03
17921;515;VMS 4;2015-03-07 14:03:20.330;Note;Generale;2021-01-09 07:38:22.030;User1;2015-03-07;14:03:20.330000;3;2015;2015-03
17922;149;VMS 3;2015-03-07 14:02:49.740;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-07;14:02:49.740000;3;2015;2015-03
17923;143;VMS 3;2015-03-07 14:02:39.263;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-07;14:02:39.263000;3;2015;2015-03
17924;195883;VMS 1;2015-03-07 00:00:00.000;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-02-22 12:24:42.867;User1;2015-03-07;00:00:00;3;2015;2015-03
17925;195883;VMS 1;2015-03-06 23:57:00.000;Calore;Altro;2020-02-22 12:24:42.867;User1;2015-03-06;23:57:00;3;2015;2015-03
17926;532;VMS 4;2015-03-05 20:50:18.503;Controllo gravidanza;+;2019-12-16 23:59:00.000;User1;2015-03-05;20:50:18.503000;3;2015;2015-03
17927;854;VMS 2;2015-03-04 00:00:00.000;Ingresso;Nascita;2021-03-04 14:41:37.057;Nicola;2015-03-04;00:00:00;3;2015;2015-03
17928;469;VMS 4;2015-03-03 11:15:20.910;Controllo gravidanza;+;2020-02-24 10:36:08.223;User1;2015-03-03;11:15:20.910000;3;2015;2015-03
17929;469;VMS 4;2015-03-03 11:14:56.880;Asciutta;Dry Off;2020-02-24 10:36:08.223;User1;2015-03-03;11:14:56.880000;3;2015;2015-03
17930;469;VMS 4;2015-03-03 11:14:49.453;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-02-24 10:36:08.223;User1;2015-03-03;11:14:49.453000;3;2015;2015-03
17931;506;VMS 4;2015-03-03 10:32:20.997;Note;Generale;2022-04-28 17:05:25.387;User1;2015-03-03;10:32:20.997000;3;2015;2015-03
17932;149;VMS 3;2015-03-03 10:32:04.643;Note;Generale;2020-04-27 11:21:26.940;User1;2015-03-03;10:32:04.643000;3;2015;2015-03
17933;143;VMS 3;2015-03-03 10:31:58.020;Note;Generale;2020-07-01 14:12:00.460;User1;2015-03-03;10:31:58.020000;3;2015;2015-03
17934;530;VMS 4;2015-03-03 01:15:57.997;Controllo gravidanza;+;2021-06-24 15:45:00.683;User1;2015-03-03;01:15:57.997000;3;2015;2015-03
17935;517;VMS 4;2015-03-02 15:18:59.723;Note;Generale;2020-09-15 15:25:52.970;User1;2015-03-02;15:18:59.723000;3;2015;2015-03
17936;513;VMS 4;2015-03-02 15:18:36.573;Note;Generale;2021-02-24 12:03:15.530;User1;2015-03-02;15:18:36.573000;3;2015;2015-03
17937;515;VMS 4;2015-02-28 11:38:04.320;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-28;11:38:04.320000;2;2015;2015-02
17938;502;VMS 4;2015-02-28 11:37:29.387;Note;Generale;2022-03-16 15:14:55.440;User1;2015-02-28;11:37:29.387000;2;2015;2015-02
17939;501;VMS 4;2015-02-28 11:37:19.633;Note;Generale;2021-02-09 09:11:09.720;User1;2015-02-28;11:37:19.633000;2;2015;2015-02
17940;429;VMS 4;2015-02-28 11:36:46.690;Note;Generale;2020-08-26 14:27:56.770;User1;2015-02-28;11:36:46.690000;2;2015;2015-02
17941;215;VMS 3;2015-02-28 11:36:24.867;Note;Generale;2020-06-29 13:01:39.373;User1;2015-02-28;11:36:24.867000;2;2015;2015-02
17942;143;VMS 3;2015-02-28 11:36:12.897;Note;Generale;2020-07-01 14:12:00.460;User1;2015-02-28;11:36:12.897000;2;2015;2015-02
17943;527;VMS 4;2015-02-28 04:53:09.837;Controllo gravidanza;+;2020-04-17 16:09:55.840;User1;2015-02-28;04:53:09.837000;2;2015;2015-02
17944;826;VMS 2;2015-02-28 00:00:00.000;Ingresso;Nascita;;Nicola;2015-02-28;00:00:00;2;2015;2015-02
17945;517;VMS 4;2015-02-27 17:03:13.013;Note;Generale;2020-09-15 15:25:52.970;User1;2015-02-27;17:03:13.013000;2;2015;2015-02
17946;516;VMS 4;2015-02-27 17:03:00.603;Note;Generale;;User1;2015-02-27;17:03:00.603000;2;2015;2015-02
17947;515;VMS 4;2015-02-27 17:02:50.723;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-27;17:02:50.723000;2;2015;2015-02
17948;544;VMS 4;2015-02-27 08:39:01.883;Controllo gravidanza;+;2020-02-22 12:25:38.497;User1;2015-02-27;08:39:01.883000;2;2015;2015-02
17949;568;VMS 4;2015-02-25 19:09:07.353;Controllo gravidanza;+;2021-06-20 12:04:35.603;User1;2015-02-25;19:09:07.353000;2;2015;2015-02
17950;515;VMS 4;2015-02-25 11:23:59.457;Note;Generale;2021-01-09 07:38:22.030;User1;2015-02-25;11:23:59.457000;2;2015;2015-02
17951;513;VMS 4;2015-02-25 11:23:49.587;Note;Generale;2021-02-24 12:03:15.530;User1;2015-02-25;11:23:49.587000;2;2015;2015-02
17952;501;VMS 4;2015-02-25 11:22:52.520;Note;Generale;2021-02-09 09:11:09.720;User1;2015-02-25;11:22:52.520000;2;2015;2015-02
17953;516;VMS 4;2015-02-25 00:00:00.000;Parto;Normale;;User1;2015-02-25;00:00:00;2;2015;2015-02
17954;517;VMS 4;2015-02-25 00:00:00.000;Parto;Normale;2020-09-15 15:25:52.970;User1;2015-02-25;00:00:00;2;2015;2015-02
17955;173;;2015-02-24 11:51:34.720;Controllo gravidanza;+;;User1;2015-02-24;11:51:34.720000;2;2015;2015-02
17956;131;;2015-02-24 11:42:33.430;Note;Generale;2020-04-27 11:20:41.937;User1;2015-02-24;11:42:33.430000;2;2015;2015-02
17957;215;VMS 3;2015-02-24 11:33:03.693;Note;Generale;2020-06-29 13:01:39.373;User1;2015-02-24;11:33:03.693000;2;2015;2015-02
17958;149;VMS 3;2015-02-24 11:32:55.383;Note;Generale;2020-04-27 11:21:26.940;User1;2015-02-24;11:32:55.383000;2;2015;2015-02
17959;143;VMS 3;2015-02-24 11:32:41.373;Note;Generale;2020-07-01 14:12:00.460;User1;2015-02-24;11:32:41.373000;2;2015;2015-02
17960;515;VMS 4;2015-02-24 00:00:00.000;Parto;Normale;2021-01-09 07:38:22.030;User1;2015-02-24;00:00:00;2;2015;2015-02
17961;801;VMS 2;2015-02-24 00:00:00.000;Ingresso;Nascita;;Nicola;2015-02-24;00:00:00;2;2015;2015-02
17962;467;VMS 4;2015-02-23 18:08:44.563;Controllo gravidanza;+;;User1;2015-02-23;18:08:44.563000;2;2015;2015-02
17963;467;VMS 4;2015-02-23 18:08:26.637;Asciutta;Dry Off;;User1;2015-02-23;18:08:26.637000;2;2015;2015-02
